wgt,gender,age,ed_lvl,income_q,employed,rural,account,savings,loans,mobile,internet,wages_2,wages_3,wages_4,transfers_2,transfers_3,transfers_4,pension_2,pension_3,pension_4,agri_sale_2,agri_sale_3,agri_sale_4,utilities_2,utilities_3,utilities_4,remittances_2,remittances_3,remittances_4
2.42,0,0.7377049180327869,0.0,0.25,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0.47,1,0.39344262295081966,0.5,0.75,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.22,1,0.5737704918032787,0.0,0.25,0,1,1,0,0,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.52,1,0.09836065573770489,0.0,0.25,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.63,0,0.4918032786885246,0.0,0.75,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
1.25,1,0.3770491803278688,0.5,0.25,0,1,1,0,1,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False
0.97,1,0.04918032786885243,0.5,0.0,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
2.25,0,0.2786885245901639,0.5,1.0,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.0,0,0.639344262295082,0.0,0.5,1,0,1,0,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1.01,0,0.819672131147541,0.0,0.75,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
0.6,0,0.11475409836065573,0.5,0.75,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.52,1,0.06557377049180327,0.5,0.0,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.51,0,0.24590163934426232,0.5,0.75,0,0,1,0,1,0,1,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
0.74,1,0.540983606557377,0.5,1.0,0,1,1,1,1,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0.6,1,0.6885245901639344,0.5,0.75,1,1,1,0,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0.22,1,0.39344262295081966,1.0,0.25,0,1,0,0,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0.36,0,0.21311475409836064,0.5,0.75,1,0,1,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.29,0,0.3278688524590164,0.5,0.25,1,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
2.22,0,0.44262295081967207,0.0,0.75,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.57,1,0.24590163934426232,0.5,0.75,1,1,1,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.46,0,0.14754098360655735,0.5,0.75,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False
0.53,0,0.6557377049180327,0.0,0.75,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.72,1,0.0819672131147541,0.0,0.75,0,1,1,1,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0.32,1,0.24590163934426232,1.0,0.5,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1.09,1,0.4098360655737705,0.0,0.0,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.64,0,0.16393442622950818,0.0,0.75,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
2.42,0,0.9836065573770492,0.0,0.0,1,0,1,0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0.39,0,0.9344262295081966,0.5,0.5,1,0,1,1,0,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
0.9,0,0.2786885245901639,0.0,0.25,0,0,1,1,1,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
0.64,1,0.5737704918032787,0.0,0.75,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
0.22,1,0.18032786885245902,1.0,1.0,0,1,1,1,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
2.42,0,0.11475409836065573,0.0,0.0,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.4,0,0.5737704918032787,0.0,0.5,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.6,1,0.5737704918032787,0.0,0.5,0,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.15,0,0.4098360655737705,0.0,0.25,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1.13,1,0.01639344262295081,0.5,0.75,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.24,0,0.0819672131147541,0.5,0.5,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.26,0,0.6557377049180327,0.0,0.75,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.27,1,0.6885245901639344,0.0,0.75,0,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.04,0,0.04918032786885243,0.0,0.0,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.87,1,0.540983606557377,0.0,0.75,1,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.57,0,0.5737704918032787,0.0,0.75,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.0,1,0.03278688524590165,0.0,0.0,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.61,1,0.06557377049180327,0.5,1.0,0,0,1,1,1,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0.87,0,0.2786885245901639,0.0,0.75,0,0,1,1,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.89,0,0.5737704918032787,0.0,0.5,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.56,0,0.3114754098360656,0.0,0.75,0,1,1,1,0,0,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.94,1,0.4098360655737705,0.0,0.5,0,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.84,0,0.4098360655737705,0.0,0.0,0,0,1,0,0,1,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.38,1,0.06557377049180327,0.5,1.0,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.4,0,0.19672131147540986,0.5,0.25,1,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0.33,0,0.18032786885245902,0.5,0.0,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.8,0,0.11475409836065573,0.5,0.25,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.91,1,0.3770491803278688,1.0,1.0,0,1,1,0,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.22,0,0.19672131147540986,1.0,0.5,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.74,0,0.3770491803278688,0.0,0.5,0,1,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.86,1,0.5737704918032787,0.0,0.25,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.05,1,0.22950819672131148,1.0,1.0,0,1,1,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1.12,0,0.03278688524590165,0.0,0.0,0,0,1,1,1,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
0.33,1,0.24590163934426232,0.5,0.25,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.26,0,0.0819672131147541,0.0,0.25,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.0,1,0.6065573770491803,0.0,0.25,1,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
1.28,1,0.18032786885245902,0.0,0.5,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.44,1,0.13114754098360656,1.0,0.0,1,0,1,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
0.62,1,0.19672131147540986,0.0,0.75,1,1,0,0,1,0,1,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.7,0,0.3278688524590164,0.5,0.5,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.68,0,0.16393442622950818,0.0,0.5,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
0.22,0,0.13114754098360656,0.5,1.0,0,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.59,0,0.04918032786885243,0.5,1.0,1,1,1,1,1,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
1.13,0,0.14754098360655735,0.5,1.0,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.16,1,0.540983606557377,0.0,0.75,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
2.19,0,0.24590163934426232,0.0,0.0,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.69,0,0.6557377049180327,0.0,0.5,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
2.21,0,0.3770491803278688,0.0,0.25,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
0.92,1,0.8032786885245902,0.0,0.25,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
0.22,0,0.2786885245901639,0.5,0.0,1,0,1,1,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.37,0,0.0819672131147541,0.5,0.5,1,1,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.91,0,0.39344262295081966,1.0,1.0,0,1,1,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.64,0,0.2622950819672131,0.0,0.25,1,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0.75,0,0.5245901639344263,0.0,1.0,1,1,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.59,0,0.4918032786885246,0.0,0.0,0,0,1,1,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
2.01,1,0.04918032786885243,0.0,0.75,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.38,0,0.16393442622950818,1.0,1.0,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.46,1,0.3278688524590164,0.5,1.0,0,1,1,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.25,0,0.540983606557377,0.0,0.25,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.71,1,0.5245901639344263,0.0,0.25,1,0,1,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
0.41,1,0.5737704918032787,1.0,1.0,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.57,1,0.16393442622950818,0.5,1.0,0,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.22,0,0.4098360655737705,1.0,0.75,0,0,1,1,0,0,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1.25,0,0.3770491803278688,0.0,0.0,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.82,0,0.5737704918032787,0.0,0.0,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.08,1,0.4590163934426229,0.5,1.0,0,1,1,1,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.59,1,0.9180327868852458,0.0,0.75,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1.04,0,0.03278688524590165,0.0,0.75,1,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.81,0,0.3770491803278688,0.5,0.25,1,0,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.78,1,0.01639344262295081,0.5,0.25,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1.37,1,0.13114754098360656,0.5,0.75,0,1,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1.43,0,0.5737704918032787,0.0,0.5,1,0,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.73,0,0.4918032786885246,0.0,0.0,0,0,0,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0.24,1,0.16393442622950818,1.0,0.5,0,1,1,0,1,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.79,0,0.3278688524590164,0.0,0.25,0,1,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.55,1,1.0,0.0,0.75,1,1,1,1,0,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1.1,0,0.24590163934426232,0.0,0.0,0,0,1,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.94,0,0.01639344262295081,0.5,0.75,1,1,0,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
0.22,0,0.5737704918032787,0.5,0.75,1,0,1,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
1.08,0,0.21311475409836064,0.0,0.0,1,1,1,0,0,0,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
0.75,0,0.11475409836065573,0.0,0.25,1,1,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
0.72,1,0.16393442622950818,0.5,1.0,0,1,1,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1.53,1,0.39344262295081966,0.0,0.5,0,0,1,0,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
