"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10_1a","fin10_1b","fin10_1c","fin10_1d","fin10_1e","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"India","IND",166732841,0.80964097954176,2,25,3,5,1,2,1,1,1,,,1,1,1,1,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,1,1,2,2,1,2,,2,1,2,,,,2,2,2,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,0,4,4,4,4,4,5,1,1,1,1
"India","IND",124442957,0.940342014458488,2,19,2,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,2,1,1,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
"India","IND",210942854,0.586724681947751,1,26,1,2,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",198945617,1.10657993935522,1,42,1,2,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,2,1,2,3,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",210294703,0.687756165726282,2,41,2,3,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,1,,2,1,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,1,1,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,1,4,4,4,1,5,1,1,1,1
"India","IND",204849958,1.51820666599852,2,35,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",114532180,0.639868942714758,1,60,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,2,4,4,4,2,5,2,2,0,0
"India","IND",131737419,1.25522420628138,1,15,1,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",137690100,1.34474180557823,1,28,1,2,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,1,1,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",140574328,0.217430070409543,1,23,2,2,2,1,1,1,0,2,1,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,2,2,2,2,2,,,,,,1,1,1,1,4,1,,0,0,4,3,3,4,4,5,2,2,0,0
"India","IND",194369083,0.482512438330979,2,62,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,0,4,4,4,2,4,5,1,2,0,0
"India","IND",160118166,2.16567858070094,1,27,1,1,2,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,1,2,2,1,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,1,2,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",160399896,0.615440220841766,1,23,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,3,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",203147290,0.880087022921628,1,30,1,2,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,1,4,4,4,4,5,1,2,1,0
"India","IND",177212808,0.797344427907521,2,50,1,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,2,,2,1,2,,,,2,2,2,2,2,2,2,,3,2,1,1,1,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,3,2,,0,1,4,4,4,4,1,1,1,1,1,1
"India","IND",199972887,1.20540644278966,2,28,1,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,4,1,2,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",189688505,0.553137904045818,2,35,1,1,1,1,1,1,0,,,1,2,,2,2,2,,,,2,,2,1,2,2,2,1,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,3,4,4,4,4,5,2,2,0,0
"India","IND",111409386,0.395715407862747,2,50,2,4,1,1,1,1,1,1,2,1,1,1,1,1,2,,,,2,,1,,,,,,1,1,,,,,,,,,,1,1,1,1,1,1,,1,1,1,1,2,,1,1,1,2,2,2,1,,1,2,1,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,2,1,2,1,1,,,1,2,1,1,,,2,2,2,2,1,1,,1,1,1,1,4,1,1,1,1,1,1,1
"India","IND",128072357,0.857737742150099,2,62,1,4,1,1,1,1,0,1,2,2,,,2,2,2,,,,3,,1,,,,,,3,1,,,,,,,,,,,,,,2,,,3,2,3,,,,1,1,,2,1,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,3,2,2,2,1,1,2,2,1,,1,1,1,5,2,1,,1,1,4,4,3,2,2,5,1,2,0,0
"India","IND",172779186,0.217430070409543,2,20,2,4,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,2,1,1,,1,,,,,,,,,,,,,,2,,,2,2,3,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,4,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
"India","IND",160499691,1.31924765471625,1,37,1,3,1,2,1,1,0,2,1,1,2,,2,2,1,2,,2,1,2,1,,,,,,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,2,4,4,4,2,5,1,2,0,0
"India","IND",165985054,1.03159736751972,1,47,1,4,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,2,2,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,1,0,4,4,4,4,4,5,2,2,0,0
"India","IND",203772269,0.989078281341181,1,27,1,1,1,1,1,1,0,2,2,2,,,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,3,,,2,3,2,,,,2,3,,2,2,3,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",207536769,0.971495780593406,2,18,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,1,5,5,,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",130696643,1.12936458203949,2,20,2,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,,1,,,,,,1,1,,,,,,,,,,1,1,2,1,1,1,,1,2,1,2,1,,1,2,2,2,1,2,2,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,3,2,,1,1,4,4,4,4,4,5,1,1,1,1
"India","IND",200549430,0.217430070409543,1,25,2,5,1,1,1,1,1,,,1,1,2,1,1,1,1,1,1,1,2,2,,,,,,,1,,,,,,,,,,2,2,1,1,1,1,,2,1,1,1,1,,1,1,2,1,1,1,1,1,1,2,2,1,1,,,1,1,,,1,1,1,1,,,1,1,2,2,2,2,,2,2,,,,,1,1,1,1,,,2,2,2,2,3,2,,1,1,3,4,4,1,1,1,1,1,1,1
"India","IND",142011640,1.20193843257389,1,21,2,5,2,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,1,2,2,2,1,2,,1,1,1,3,2,,2,2,2,1,1,2,2,1,8,,,3,,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,4,3,,3,,1,1,4,4,4,4,1,1,1,1,1,1
"India","IND",132885015,1.10112415798713,1,30,1,1,2,1,0,0,0,,,3,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,1,2,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",166879987,1.61915963432234,2,22,2,5,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,2,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,4,1,1,0,0
"India","IND",177483105,0.223934333542818,2,31,2,5,1,2,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,1,,2,2,2,1,,3,2,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,1,1,4,4,4,4,1,5,1,1,1,0
"India","IND",135502723,1.09295517037333,1,45,1,3,2,1,1,1,0,2,1,1,1,2,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,3,4,2,1,,0,0,4,4,4,4,4,5,2,2,1,0
"India","IND",126257216,0.852478505911821,1,32,2,4,2,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,1,,0,0,4,4,4,4,2,5,1,1,0,0
"India","IND",127924610,0.616759870360951,2,18,2,2,1,1,1,1,1,1,1,1,2,,1,1,2,,,,2,,1,,,,,,1,1,,,,,,,,,,1,1,2,2,1,1,,1,1,2,,,,2,2,1,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,4,4,2,1,5,1,1,1,1
"India","IND",114018200,0.558532316114261,2,40,1,3,1,1,1,1,0,1,1,1,2,,2,2,1,2,,1,2,,2,2,2,1,2,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",195031034,2.41692670492018,1,37,1,1,2,1,1,1,0,2,2,1,2,,2,2,3,,,,2,,2,1,1,2,2,2,,2,,,,,,,,,,,,,,2,,,2,3,2,,,,3,2,,3,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",124321392,1.17062849691143,1,18,2,2,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,1,1,4,1,,0,0,4,3,4,4,4,5,1,2,1,0
"India","IND",154099826,1.58407284904037,1,35,1,1,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,1,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,2,5,1,1,0,0
"India","IND",175743598,0.815825402363675,2,40,1,2,2,1,1,1,0,1,1,2,,,2,2,2,,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,1,2,,,1,1,1,1,2,2,,0,1,4,4,4,1,2,5,1,1,1,0
"India","IND",125667953,1.25332475036245,2,20,1,4,1,1,1,1,0,2,2,2,,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,2,2,1,1,1,1,4,3,,1,1,4,4,4,3,4,5,2,2,0,0
"India","IND",140385579,0.843941457899376,2,65,1,3,2,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,1,2,1,2,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,3,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",172215896,0.935628202888796,1,58,1,1,2,1,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,1,1,4,4,4,4,2,5,1,2,0,0
"India","IND",132956019,1.05498297199648,2,40,2,5,2,2,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,1,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",174465012,0.62572460623717,1,42,1,3,2,1,0,0,0,,,4,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",111968456,2.05987416962766,2,22,1,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,3,2,1,2,3,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,5,1,,0,1,4,4,4,4,4,5,2,2,0,0
"India","IND",111500525,0.593217083751921,2,30,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,,3,,,,,,,1,,,,,,,,,,1,1,2,2,2,1,,1,1,1,1,1,,2,2,1,3,2,2,2,,3,2,2,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,4,4,1,1,1,1
"India","IND",130811714,1.62529879769171,1,61,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,2,3,1,2,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",170691756,0.341887062357183,1,30,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,0,4,4,4,4,4,5,1,2,0,0
"India","IND",147908379,1.00295881174019,2,18,1,1,1,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,1,2,2,1,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",197401905,0.843941457899376,2,56,1,4,1,2,1,1,0,2,1,2,,,1,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,1,2,1,2,,,2,,,,,,,1,1,2,2,2,2,2,,,,,,1,1,1,3,3,1,,0,0,4,3,3,4,1,5,1,2,1,0
"India","IND",183747041,0.444878540980358,2,35,2,1,2,1,1,1,0,2,1,2,,,2,2,2,,,,2,,2,2,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,2,5,2,2,0,0
"India","IND",177519726,0.946120554355562,1,38,1,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",193577717,2.00591762348038,2,18,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,2,2,1,3,2,1,,0,0,2,4,4,2,4,5,1,1,0,0
"India","IND",174989114,0.716269503655658,1,50,1,2,2,2,0,0,0,,,4,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,2,5,2,2,0,0
"India","IND",149415551,0.835588364050867,1,41,2,5,2,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,2,2,0,0
"India","IND",117960586,2.41692670492018,2,21,2,3,1,2,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,2,2,1,1,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,1,4,4,4,2,5,1,1,1,0
"India","IND",162203077,0.702068320367311,2,42,2,2,1,1,1,1,0,1,1,2,,,2,1,2,,,,2,,2,1,1,2,2,1,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,2,1,3,1,3,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,4,1,,1,0,4,4,4,4,4,4,2,2,0,0
"India","IND",168975285,1.91007278724245,2,27,1,2,1,1,1,1,0,1,1,2,,,2,2,2,,,,2,,2,1,2,2,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,4,4,4,4,4,5,1,2,0,0
"India","IND",180489686,0.865472617628513,1,30,1,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,3,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"India","IND",204770628,0.593217083751921,2,30,3,5,1,1,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,2,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,0,0,4,4,4,4,4,1,1,1,1,0
"India","IND",136449847,1.11833951970428,2,45,1,5,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,2,2,2,,1,1,1,1,2,,2,2,1,2,2,2,1,,3,2,1,1,1,,,1,1,,,1,2,1,1,,,1,2,2,1,,,1,2,2,,,,,2,,,,,,2,1,3,2,4,2,,1,1,1,4,4,4,1,1,1,1,1,1
"India","IND",136151016,1.99099212032767,2,44,1,5,1,2,1,1,0,2,2,1,1,2,2,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,1,2,2,2,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,0,1,2,4,4,4,1,4,1,2,1,0
"India","IND",174639456,1.88304085595662,2,30,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"India","IND",119888610,1.8441287898481,2,55,1,1,2,1,1,1,0,2,1,2,,,3,3,3,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,3,,,2,2,3,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,1,1,1,3,2,1,,0,0,4,4,1,4,4,5,1,3,1,0
"India","IND",188517890,1.8441287898481,2,60,1,2,1,1,1,1,0,2,1,2,,,2,2,3,,,,1,2,3,,,,,,,1,,,,,,,,,,,,,,2,,,3,2,3,,,,3,2,,2,3,2,1,,7,,,2,,,,2,,,,3,,,,,,2,,,,,,,2,2,,,,,3,,,,,,1,1,1,1,3,1,,1,1,4,4,4,5,5,5,2,3,0,0
"India","IND",149893276,0.8106873787474,2,38,2,5,2,1,1,1,0,,,1,2,,1,1,2,,,,1,3,3,,,,,,,1,,,,,,,,,,,,,,1,1,,2,2,2,,,,1,2,,1,1,2,2,2,3,2,1,2,,,,2,,,,1,3,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,4,4,4,4,3,5,1,2,1,1
"India","IND",149984208,1.11651394773286,2,30,2,5,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,2,1,,,,,,,,,,1,2,2,2,1,2,,2,2,2,,,,2,2,2,2,2,1,2,,2,1,2,2,,,,2,,,,2,,,,,,1,2,2,1,,,2,1,2,1,1,,,2,,,,,,1,1,2,2,2,1,,0,1,1,1,4,4,4,5,1,1,1,1
"India","IND",193279607,0.607755186479621,1,30,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,4,5,1,2,0,0
"India","IND",149545155,0.336404053237946,2,52,2,5,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,3,,0,0,4,4,4,4,4,5,2,2,0,0
